time,s1,s2
1.27,0.041106678029519644,0.05889332197048033
1.28,0.040819935195442504,0.059180064804557474
1.29,0.04053519245135301,0.05946480754864697
1.3,0.04025243584910937,0.05974756415089061
1.31,0.03997165153980425,0.06002834846019573
1.32,0.039692825773273176,0.06030717422672681
1.33,0.03941594489761504,0.06058405510238494
1.34,0.03914099535872452,0.06085900464127546
1.35,0.03886796369983663,0.06113203630016335
1.36,0.03859683656108326,0.06140316343891672
1.37,0.03832760067906177,0.06167239932093821
1.38,0.0380602428864156,0.06193975711358438
1.39,0.03779475011142689,0.06220524988857309
1.4,0.03753110937762122,0.06246889062237876
1.41,0.037269307803384284,0.0627306921966157
1.42,0.03700933260159063,0.06299066739840935
1.43,0.036751171079244485,0.06324882892075549
1.44,0.03649481063713252,0.06350518936286746
1.45,0.036240238766145426,0.06375976123385456
1.46,0.03598744278657986,0.06401255721342013
1.47,0.035736410159399615,0.06426358984060036
1.48,0.035487128581518916,0.06451287141848107
1.49,0.03523958583611398,0.064760414163886
1.5,0.03499376979209384,0.06500623020790615
1.51,0.034749668403578474,0.06525033159642152
1.52,0.03450726970938421,0.06549273029061578
1.53,0.03426656183251649,0.0657334381674835
1.54,0.034027532979670025,0.06597246702032995
1.55,0.03379017144073617,0.06620982855926381
1.56,0.03355446558831767,0.06644553441168231
1.57,0.03332040387725078,0.06667959612274921
1.58,0.033087974844134616,0.06691202515586536
1.59,0.03285716710686797,0.06714283289313201
1.6,0.03262796936419329,0.0673720306358067
1.61,0.032400370395248124,0.06759962960475187
1.62,0.0321743590591238,0.06782564094087619
1.63,0.031949924294431525,0.06805007570556845
1.64,0.031727055118875684,0.0682729448811243
1.65,0.03150574062883462,0.06849425937116536
1.66,0.03128596999894859,0.0687140300010514
1.67,0.031067732481715186,0.06893226751828481
1.68,0.030851017407091966,0.06914898259290803
1.69,0.030635814182106504,0.06936418581789348
1.7,0.030422112290473702,0.06957788770952628
1.71,0.030209901271395084,0.0697900987286049
1.72,0.029999170577518636,0.07000082942248134
1.73,0.02978990984559642,0.07021009015440358
1.74,0.029582108820145763,0.07041789117985423
1.75,0.0293757573172748,0.07062424268272519
1.76,0.02917084522420439,0.0708291547757956
1.77,0.028967362498794863,0.07103263750120511
1.78,0.02876529916907746,0.07123470083092252
1.79,0.02856464533279055,0.07143535466720943
1.8,0.028365391156920657,0.07163460884307933
1.81,0.028167526877248175,0.07183247312275182
1.82,0.027971042797897906,0.07202895720210208
1.83,0.027775929290894334,0.07222407070910565
1.84,0.027582176795721662,0.07241782320427832
1.85,0.027389775818888618,0.07261022418111136
1.86,0.027198716933498023,0.07280128306650197
1.87,0.027008990778821105,0.07299100922117888
1.88,0.026820588059876607,0.07317941194012338
1.89,0.026633499547014623,0.07336650045298536
1.9,0.02644771607550523,0.07355228392449475
1.91,0.026263228545131856,0.07373677145486812
1.92,0.026080027919789413,0.07391997208021057
1.93,0.025898105227087215,0.07410189477291276
1.94,0.02571745155795663,0.07428254844204335
1.95,0.02553805806626352,0.07446194193373647
1.96,0.025359915968425403,0.07464008403157457
1.97,0.025183016527122962,0.07481698347287702
1.98,0.025007351035593012,0.07499264896440697
1.99,0.02483291088310977,0.07516708911689021
2.0,0.024659687521339662,0.07534031247866031
2.01,0.024487672461792488,0.0755123275382075
2.02,0.024316857275430773,0.0756831427245692
2.03,0.02414723359228332,0.07585276640771665
2.04,0.02397879310106271,0.07602120689893728
2.05,0.02381152754878704,0.07618847245121295
2.06,0.02364542874040564,0.07635457125959434
2.07,0.02348048853842899,0.07651951146157099
2.08,0.023316698862562643,0.07668330113743733
2.09,0.023154051689345312,0.07684594831065467
2.1,0.022992539051790998,0.07700746094820898
2.11,0.022832153039035283,0.07716784696096471
2.12,0.022672885795985625,0.07732711420401436
2.13,0.022514729522975875,0.07748527047702411
2.14,0.022357676475424734,0.07764232352457524
2.15,0.02220171896349848,0.0777982810365015
2.16,0.022046849351777628,0.07795315064822236
2.17,0.021893060058927806,0.07810693994107218
2.18,0.02174034355737466,0.07825965644262532
2.19,0.021588692372982905,0.07841130762701708
2.2,0.021438099084739416,0.07856190091526057
2.21,0.021288556324440464,0.07871144367555952
2.22,0.021140056776356476,0.07885994322364351
2.23,0.020992593129787594,0.07900740687021239
2.24,0.0208461581203065,0.07915384187969347
2.25,0.020700744572305245,0.07929925542769473
2.26,0.02055634536025064,0.07944365463974934
2.27,0.020412953408343405,0.07958704659165658
2.28,0.020270561690180468,0.07972943830981952
2.29,0.02012916322842032,0.07987083677157965
2.3,0.019988751094451578,0.08001124890554841
2.31,0.01984931840806457,0.0801506815919354
2.32,0.019710858337126137,0.08028914166287383
2.33,0.019573364097257472,0.0804266359027425
2.34,0.01943682895151514,0.08056317104848484
2.35,0.019301246210075177,0.0806987537899248
2.36,0.01916660922992035,0.08083339077007963
2.37,0.01903291141453048,0.0809670885854695
2.38,0.018900146213575962,0.08109985378642401
2.39,0.018768307122614312,0.08123169287738566
2.4,0.01863738768278995,0.08136261231721004
2.41,0.018507381480536954,0.08149261851946302
2.42,0.01837828214728511,0.08162171785271487
2.43,0.01825008335916891,0.08174991664083106
2.44,0.01812277883673981,0.08187722116326017
2.45,0.01799636234468151,0.08200363765531847
2.46,0.017870827691528424,0.08212917230847155
2.47,0.017746168729387213,0.08225383127061277
2.48,0.01762237935205709,0.08237762064794288
2.49,0.017499453474543503,0.08250054652545646
2.5,0.017377385066227338,0.08262261493377264
2.51,0.017256168145161715,0.08274383185483826
2.52,0.01713579677118713,0.08286420322881284
2.53,0.017016265045653154,0.08298373495434681
2.54,0.01689756711114278,0.0831024328888572
2.55,0.016779697151199677,0.08322030284880029
2.56,0.016662649390058105,0.08333735060994187
2.57,0.01654641809237569,0.08345358190762428
2.58,0.01643099756296895,0.08356900243703103
2.59,0.01631638214655156,0.08368361785344841
2.6,0.016202566227475457,0.08379743377252451
2.61,0.0160895442294747,0.08391045577052526
2.62,0.015977310615412046,0.08402268938458791
2.63,0.015865859887028412,0.08413414011297156
2.64,0.015755186584695016,0.08424481341530496
2.65,0.015645285287168353,0.08435471471283162
2.66,0.015536150611347915,0.08446384938865206
2.67,0.015427777212036723,0.08457222278796325
2.68,0.015320159781704578,0.08467984021829539
2.69,0.015213293050254165,0.08478670694974581
2.7,0.015107171784789852,0.08489282821521012
2.71,0.01500179078938934,0.08499820921061063
2.72,0.014897144904878026,0.08510285509512194
2.73,0.014793229008606199,0.08520677099139377
2.74,0.014690038003716084,0.08530996199628388
2.75,0.014587566796950162,0.08541243320304981
2.76,0.014485810362563726,0.08551418963743623
2.77,0.01438476371362128,0.08561523628637868
2.78,0.01428442189810344,0.08571557810189653
2.79,0.014184779998681663,0.0858152200013183
2.8,0.014085833132495526,0.08591416686750444
2.81,0.013987576450932427,0.08601242354906755
2.82,0.013890005139409817,0.08610999486059015
2.83,0.01379311441715987,0.08620688558284009
2.84,0.013696899537016678,0.0863031004629833
2.85,0.013601355785205866,0.08639864421479411
2.86,0.01350647848113678,0.08649352151886319
2.87,0.01341226297719704,0.08658773702280294
2.88,0.013318704658549691,0.08668129534145028
2.89,0.013225798942932746,0.08677420105706722
2.9,0.013133541280461259,0.0868664587195387
2.91,0.013041927153431861,0.0869580728465681
2.92,0.012950952076129788,0.08704904792387018
2.93,0.012860611594638367,0.0871393884053616
2.94,0.012770901286651027,0.08722909871334894
2.95,0.012681816761285727,0.08731818323871424
2.96,0.012593353658901947,0.08740664634109803
2.97,0.012505507650920069,0.0874944923490799
2.98,0.012418274439643327,0.08758172556035665
2.99,0.012331649758082165,0.0876683502419178
3.0,0.012245629369781132,0.08775437063021883
3.01,0.012160209068648219,0.08783979093135175
3.02,0.012075384678786693,0.08792461532121328
3.03,0.011991152054329435,0.08800884794567053
3.04,0.011907507079275693,0.08809249292072428
3.05,0.011824445624714089,0.08817555437528588
3.06,0.011741963563792191,0.08825803643620778
3.07,0.011660056853713909,0.08833994314628606
3.08,0.011578721480396651,0.08842127851960332
3.09,0.01149795345781126,0.08850204654218871
3.1,0.011417748827797091,0.08858225117220288
3.11,0.011338103659879093,0.08866189634012087
3.12,0.011259014051086733,0.08874098594891323
3.13,0.011180476125774913,0.08881952387422505
3.14,0.011102486035446722,0.08889751396455324
3.15,0.011025039958578188,0.08897496004142177
3.16,0.010948134100444864,0.0890518658995551
3.17,0.010871764692950427,0.08912823530704954
3.18,0.010795927994457093,0.08920407200554288
3.19,0.010720620289618028,0.08927937971038194
3.2,0.010645837889211633,0.08935416211078834
3.21,0.010571577129977779,0.08942842287002219
3.22,0.010497834374455913,0.08950216562554406
3.23,0.010424606010825135,0.08957539398917483
3.24,0.010351888452746153,0.08964811154725381
3.25,0.010279678139205176,0.08972032186079479
3.26,0.01020797153435971,0.08979202846564026
3.27,0.010136765127386286,0.08986323487261368
